4	\\BIRN\\oasis\\Demographics\\Education\\Beyond college\\	Beyond college	N	LA 	null	birn:edu5	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Demographics\\Education\\Beyond college\\	null	oasis \\\\ Demographics \\\\ Education \\\\ Beyond college	@	2007-10-10	2007-10-10	2007-10-10	OASIS	null	null	null	null
3	\\BIRN\\oasis\\Demographics\\Socioeconomic Status\\	Socioeconomic Status	N	FA 	null	null	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Demographics\\Socioeconomic Status\\	null	oasis \\\\ Demographics \\\\ Socioeconomic Status	@	2007-10-10	2007-10-10	2007-10-10	OASIS	null	null	null	null
4	\\BIRN\\oasis\\Demographics\\Socioeconomic Status\\Status 1\\	Status 1	N	LA 	null	birn:ses1	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Demographics\\Socioeconomic Status\\Status 1\\	null	oasis \\\\ Demographics \\\\ Socioeconomic Status \\\\ Status 1	@	2007-10-10	2007-10-10	2007-10-10	OASIS	null	null	null	null
4	\\BIRN\\oasis\\Demographics\\Socioeconomic Status\\Status 2\\	Status 2	N	LA 	null	birn:ses2	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Demographics\\Socioeconomic Status\\Status 2\\	null	oasis \\\\ Demographics \\\\ Socioeconomic Status \\\\ Status 2	@	2007-10-10	2007-10-10	2007-10-10	OASIS	null	null	null	null
4	\\BIRN\\oasis\\Demographics\\Socioeconomic Status\\Status 3\\	Status 3	N	LA 	null	birn:ses3	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Demographics\\Socioeconomic Status\\Status 3\\	null	oasis \\\\ Demographics \\\\ Socioeconomic Status \\\\ Status 3	@	2007-10-10	2007-10-10	2007-10-10	OASIS	null	null	null	null
4	\\BIRN\\oasis\\Demographics\\Socioeconomic Status\\Status 4\\	Status 4	N	LA 	null	birn:ses4	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Demographics\\Socioeconomic Status\\Status 4\\	null	oasis \\\\ Demographics \\\\ Socioeconomic Status \\\\ Status 4	@	2007-10-10	2007-10-10	2007-10-10	OASIS	null	null	null	null
4	\\BIRN\\oasis\\Demographics\\Socioeconomic Status\\Status 5\\	Status 5	N	LA 	null	birn:ses5	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Demographics\\Socioeconomic Status\\Status 5\\	null	oasis \\\\ Demographics \\\\ Socioeconomic Status \\\\ Status 5	@	2007-10-10	2007-10-10	2007-10-10	OASIS	null	null	null	null
3	\\BIRN\\oasis\\Clinical Measures\\MMSE score\\	MMSE score	N	FA 	null	null	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Clinical Measures\\MMSE score\\	null	oasis \\\\ Clinical Measures \\\\ MMSE score	@	2007-10-10	2007-10-10	2007-10-10	OASIS	null	null	null	null
4	\\BIRN\\oasis\\Clinical Measures\\MMSE score\\Moderate Alzheimers disease\\	Moderate Alzheimers disease	N	FA 	null	null	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Clinical Measures\\MMSE score\\Moderate Alzheimers disease\\	null	oasis \\\\ Clinical Measures \\\\ MMSE score \\\\ Moderate Alzheimer's disease	@	2007-10-10	2007-10-10	2007-10-10	OASIS	null	null	null	null
5	\\BIRN\\oasis\\Clinical Measures\\MMSE score\\Moderate Alzheimers disease\\13\\	13	N	LA 	null	birn:mmse13	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Clinical Measures\\MMSE score\\Moderate Alzheimers disease\\13\\	null	oasis \\\\ Clinical Measures \\\\ MMSE score \\\\ Moderate Alzheimer's disease \\\\ 13	@	2007-10-10	2007-10-10	2007-10-10	OASIS	null	null	null	null
5	\\BIRN\\oasis\\Clinical Measures\\MMSE score\\Moderate Alzheimers disease\\15\\	15	N	LA 	null	birn:mmse15	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Clinical Measures\\MMSE score\\Moderate Alzheimers disease\\15\\	null	oasis \\\\ Clinical Measures \\\\ MMSE score \\\\ Moderate Alzheimer's disease \\\\ 15	@	2007-10-10	2007-10-10	2007-10-10	OASIS	null	null	null	null
5	\\BIRN\\oasis\\Clinical Measures\\MMSE score\\Moderate Alzheimers disease\\16\\	16	N	LA 	null	birn:mmse16	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Clinical Measures\\MMSE score\\Moderate Alzheimers disease\\16\\	null	oasis \\\\ Clinical Measures \\\\ MMSE score \\\\ Moderate Alzheimer's disease \\\\ 16	@	2007-10-10	2007-10-10	2007-10-10	OASIS	null	null	null	null
5	\\BIRN\\oasis\\Clinical Measures\\MMSE score\\Moderate Alzheimers disease\\17\\	17	N	LA 	null	birn:mmse17	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Clinical Measures\\MMSE score\\Moderate Alzheimers disease\\17\\	null	oasis \\\\ Clinical Measures \\\\ MMSE score \\\\ Moderate Alzheimer's disease \\\\ 17	@	2007-10-10	2007-10-10	2007-10-10	OASIS	null	null	null	null
5	\\BIRN\\oasis\\Clinical Measures\\MMSE score\\Moderate Alzheimers disease\\18\\	18	N	LA 	null	birn:mmse18	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Clinical Measures\\MMSE score\\Moderate Alzheimers disease\\18\\	null	oasis \\\\ Clinical Measures \\\\ MMSE score \\\\ Moderate Alzheimer's disease \\\\ 18	@	2007-10-10	2007-10-10	2007-10-10	OASIS	null	null	null	null
5	\\BIRN\\oasis\\Clinical Measures\\MMSE score\\Moderate Alzheimers disease\\19\\	19	N	LA 	null	birn:mmse19	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Clinical Measures\\MMSE score\\Moderate Alzheimers disease\\19\\	null	oasis \\\\ Clinical Measures \\\\ MMSE score \\\\ Moderate Alzheimer's disease \\\\ 19	@	2007-10-10	2007-10-10	2007-10-10	OASIS	null	null	null	null
5	\\BIRN\\oasis\\Clinical Measures\\MMSE score\\Mild Alzheimers disease\\20\\	20	N	LA 	null	birn:mmse20	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Clinical Measures\\MMSE score\\Mild Alzheimers disease\\20\\	null	oasis \\\\ Clinical Measures \\\\ MMSE score \\\\ Mild Alzheimer's disease \\\\ 20	@	2007-10-10	2007-10-10	2007-10-10	OASIS	null	null	null	null
5	\\BIRN\\oasis\\Clinical Measures\\MMSE score\\Mild Alzheimers disease\\22\\	22	N	LA 	null	birn:mmse22	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Clinical Measures\\MMSE score\\Mild Alzheimers disease\\22\\	null	oasis \\\\ Clinical Measures \\\\ MMSE score \\\\ Mild Alzheimer's disease \\\\ 22	@	2007-10-10	2007-10-10	2007-10-10	OASIS	null	null	null	null
5	\\BIRN\\oasis\\Clinical Measures\\MMSE score\\Mild Alzheimers disease\\23\\	23	N	LA 	null	birn:mmse23	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Clinical Measures\\MMSE score\\Mild Alzheimers disease\\23\\	null	oasis \\\\ Clinical Measures \\\\ MMSE score \\\\ Mild Alzheimer's disease \\\\ 23	@	2007-10-10	2007-10-10	2007-10-10	OASIS	null	null	null	null
5	\\BIRN\\oasis\\Clinical Measures\\MMSE score\\Mild Alzheimers disease\\25\\	25	N	LA 	null	birn:mmse25	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Clinical Measures\\MMSE score\\Mild Alzheimers disease\\25\\	null	oasis \\\\ Clinical Measures \\\\ MMSE score \\\\ Mild Alzheimer's disease \\\\ 25	@	2007-10-10	2007-10-10	2007-10-10	OASIS	null	null	null	null
5	\\BIRN\\oasis\\Clinical Measures\\MMSE score\\Mild Alzheimers disease\\26\\	26	N	LA 	null	birn:mmse26	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Clinical Measures\\MMSE score\\Mild Alzheimers disease\\26\\	null	oasis \\\\ Clinical Measures \\\\ MMSE score \\\\ Mild Alzheimer's disease \\\\ 26	@	2007-10-10	2007-10-10	2007-10-10	OASIS	null	null	null	null
4	\\BIRN\\oasis\\Clinical Measures\\MMSE score\\No Alzheimers disease\\	No Alzheimers disease	N	FA 	null	null	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Clinical Measures\\MMSE score\\No Alzheimers disease\\	null	oasis \\\\ Clinical Measures \\\\ MMSE score \\\\ No Alzheimer's disease	@	2007-10-10	2007-10-10	2007-10-10	OASIS	null	null	null	null
2	\\BIRN\\oasis\\Images\\	Images	N	FA 	null	null	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Images\\	null	oasis \\\\ Images	@	2007-10-10	2007-10-10	2007-10-10	OASIS	null	null	null	null
3	\\BIRN\\oasis\\Derived Anatomic Volumes\\Normalized Whole Brain Volume\\	Normalized Whole Brain Volume	N	LA 	null	birn:nwbv	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Derived Anatomic Volumes\\Normalized Whole Brain Volume\\	null	oasis \\\\ Derived Anatomic Volumes \\\\ Normalized Whole Brain Volume	@	2007-10-10	2007-10-10	2007-10-10	OASIS	null	null	null	null
3	\\BIRN\\oasis\\Derived Anatomic Volumes\\Atlas scaling factor\\	Atlas scaling factor	N	LA 	null	birn:asf	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Derived Anatomic Volumes\\Atlas scaling factor\\	null	oasis \\\\ Derived Anatomic Volumes \\\\ Atlas scaling factor	@	2007-10-10	2007-10-10	2007-10-10	OASIS	null	null	null	null
3	\\BIRN\\oasis\\Images\\Raw Images\\	Raw Images	N	FA 	null	null	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Images\\Raw Images\\	null	oasis \\\\ Images \\\\ Raw Images	@	2007-10-10	null	null	OASIS	null	null	null	null
3	\\BIRN\\oasis\\Images\\Averaged Images\\	Averaged Images	N	FA 	null	null	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Images\\Averaged Images\\	null	oasis \\\\ Images \\\\ Averaged Images	@	2007-10-10	null	null	OASIS	null	null	null	null
3	\\BIRN\\oasis\\Images\\Atlas Registered\\	Atlas Registered	N	FA 	null	null	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Images\\Atlas Registered\\	null	oasis \\\\ Images \\\\ Atlas Registered Images	@	2007-10-10	null	null	OASIS	null	null	null	null
3	\\BIRN\\oasis\\Images\\Masked Atlas\\	Masked Atlas	N	FA 	null	null	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Images\\Masked Atlas\\	null	oasis \\\\ Images \\\\ Masked Atlas Images	@	2007-10-10	null	null	OASIS	null	null	null	null
3	\\BIRN\\oasis\\Images\\Gray/White Segmented\\	Gray/White Segmented	N	FA 	null	null	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Images\\Gray/White Segmented\\	null	oasis \\\\ Images \\\\ Gray/White Segmented	@	2007-10-10	null	null	OASIS	null	null	null	null
4	\\BIRN\\oasis\\Images\\Gray/White Segmented\\Transverse\\	Transverse	N	LI 	null	birn:gwseg_trans	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Images\\Gray/White Segmented\\Transverse\\	null	oasis \\\\ Images \\\\ Gray/White Segmented \\\\ Transverse	@	2007-10-10	null	null	OASIS	IMG	null	null	null
4	\\BIRN\\oasis\\Images\\Gray/White Segmented\\Coronal\\	Coronal	N	LI 	null	birn:gwseg_coronal	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Images\\Gray/White Segmented\\Coronal\\	null	oasis \\\\ Images \\\\ Gray/White Segmented \\\\ Coronal	@	2007-10-10	null	null	OASIS	IMG	null	null	null
4	\\BIRN\\oasis\\Images\\Gray/White Segmented\\Sagittal\\	Sagittal	N	LI 	null	birn:gwseg_sag	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Images\\Gray/White Segmented\\Sagittal\\	null	oasis \\\\ Images \\\\ Gray/White Segmented \\\\ Sagittal	@	2007-10-10	null	null	OASIS	IMG	null	null	null
4	\\BIRN\\oasis\\Images\\Masked Atlas\\Transverse\\	Transverse	N	LI 	null	birn:maskat_trans	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Images\\Masked Atlas\\Transverse\\	null	oasis \\\\ Images \\\\ Masked Atlas \\\\ Transverse	@	2007-10-10	null	null	OASIS	IMG	null	null	null
4	\\BIRN\\oasis\\Images\\Masked Atlas\\Coronal\\	Coronal	N	LI 	null	birn:maskat_coronal	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Images\\Masked Atlas\\Coronal\\	null	oasis \\\\ Images \\\\ Masked Atlas \\\\ Coronal	@	2007-10-10	null	null	OASIS	IMG	null	null	null
4	\\BIRN\\oasis\\Images\\Masked Atlas\\Sagittal\\	Sagittal	N	LI 	null	birn:maskat_sag	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Images\\Masked Atlas\\Sagittal\\	null	oasis \\\\ Images \\\\ Masked Atlas \\\\ Sagittal	@	2007-10-10	null	null	OASIS	IMG	null	null	null
4	\\BIRN\\oasis\\Images\\Atlas Registered\\Sagittal\\	Sagittal	N	LI 	null	birn:atlas_sag	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Images\\Atlas Registered\\Sagittal\\	null	oasis \\\\ Images \\\\ Atlas Registered \\\\ Sagittal	@	2007-10-10	null	null	OASIS	IMG	null	null	null
4	\\BIRN\\oasis\\Images\\Atlas Registered\\Coronal\\	Coronal	N	LI 	null	birn:atlas_coronal	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Images\\Atlas Registered\\Coronal\\	null	oasis \\\\ Images \\\\ Atlas Registered \\\\ Coronal	@	2007-10-10	null	null	OASIS	IMG	null	null	null
4	\\BIRN\\oasis\\Images\\Atlas Registered\\Transverse\\	Transverse	N	LI 	null	birn:atlas_trans	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Images\\Atlas Registered\\Transverse\\	null	oasis \\\\ Images \\\\ Atlas Registered \\\\ Transverse	@	2007-10-10	null	null	OASIS	IMG	null	null	null
4	\\BIRN\\oasis\\Images\\Averaged Images\\Transverse\\	Transverse	N	LI 	null	birn:avg_trans	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Images\\Averaged Images\\Transverse\\	null	oasis \\\\ Images \\\\ Averaged Images \\\\ Transverse	@	2007-10-10	null	null	OASIS	IMG	null	null	null
4	\\BIRN\\oasis\\Images\\Averaged Images\\Coronal\\	Coronal	N	LI 	null	birn:avg_coronal	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Images\\Averaged Images\\Coronal\\	null	oasis \\\\ Images \\\\ Averaged Images \\\\ Coronal	@	2007-10-10	null	null	OASIS	IMG	null	null	null
4	\\BIRN\\oasis\\Images\\Averaged Images\\Sagittal\\	Sagittal	N	LI 	null	birn:avg_sag	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Images\\Averaged Images\\Sagittal\\	null	oasis \\\\ Images \\\\ Averaged Images \\\\ Sagittal	@	2007-10-10	null	null	OASIS	IMG	null	null	null
4	\\BIRN\\oasis\\Images\\Raw Images\\Third Sample\\	Third Sample	N	FA 	null	birn:image3	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Images\\Raw Images\\Third Sample\\	null	oasis \\\\ Images \\\\ Raw Images \\\\ Third Sample	@	2007-10-10	null	null	OASIS	IMG	null	null	null
4	\\BIRN\\oasis\\Images\\Raw Images\\Fourth Sample\\	Fourth Sample	N	FA 	null	birn:image4	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Images\\Raw Images\\Fourth Sample\\	null	oasis \\\\ Images \\\\ Raw Images \\\\ Fourth Sample	@	2007-10-10	null	null	OASIS	IMG	null	null	null
4	\\BIRN\\oasis\\Images\\Raw Images\\First Sample\\	First Sample	N	FA 	null	birn:image1	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Images\\Raw Images\\First Sample\\	null	oasis \\\\ Images \\\\ Raw Images \\\\ First Sample	@	2007-10-10	null	null	OASIS	IMG	null	null	null
4	\\BIRN\\oasis\\Images\\Raw Images\\Second Sample\\	Second Sample	N	FA 	null	birn:image2	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Images\\Raw Images\\Second Sample\\	null	oasis \\\\ Images \\\\ Raw Images \\\\ Second Sample	@	2007-10-10	null	null	OASIS	IMG	null	null	null
